timestamp,day_of_week,applied_torque_nm,screwdriving_speed_rpm,motor_current_a,press_pressure_bar,operator_cycle_time_s,relative_humidity_pct,shop_floor_temp_c,line_vibration_mm_s,operator_experience_yrs,shift_change,material_batch,is_scrap
2025-02-12 15:00:00,0,1.67,688.1,2.42,4.98,16.57,38.6,22.3,1.59,8,1,30,1
2025-01-08 07:00:00,0,1.68,883.6,2.45,5.16,19.33,40.3,25.2,1.95,0,0,11,0
2025-01-09 22:00:00,1,1.63,795.4,2.27,4.19,14.13,47.6,18.3,0.75,8,1,12,0
2025-01-30 18:00:00,1,1.97,618.5,2.33,4.43,19.39,72.9,24.6,1.02,13,0,14,0
2025-01-24 21:00:00,2,1.73,814.3,2.36,5.46,19.35,51.7,25.4,1.36,11,1,49,1
2025-01-09 19:00:00,1,1.82,767.5,2.35,4.87,18.07,73.8,28.6,0.83,9,1,4,0
2025-01-29 22:00:00,0,1.79,755.5,2.53,5.42,21.34,49.1,27.7,1.36,15,0,16,1
2025-02-17 22:00:00,5,1.93,741.0,2.4,4.93,18.02,55.9,22.9,1.34,13,0,32,0
2025-02-01 15:00:00,3,1.65,789.8,2.46,5.09,17.18,61.2,22.4,1.54,0,0,7,0
2025-01-23 08:00:00,1,1.61,761.2,2.48,5.26,17.96,36.7,26.8,1.47,11,0,34,1
2025-01-25 19:00:00,3,1.84,651.5,2.41,4.72,22.28,67.9,27.2,2.04,11,0,29,0
2025-01-02 22:00:00,1,1.91,901.8,2.6,4.67,20.33,25.2,25.3,1.79,0,0,26,1
2025-01-06 21:00:00,5,1.86,780.5,2.56,4.66,20.02,60.7,20.9,1.46,6,0,19,1
2025-02-06 19:00:00,1,1.65,741.4,2.41,4.96,16.2,53.8,23.9,1.33,10,0,21,0
2025-01-15 20:00:00,0,1.92,709.7,2.34,5.29,19.24,64.4,22.6,1.48,10,0,11,0
2025-02-17 22:00:00,5,1.67,861.7,2.39,4.8,18.51,72.8,20.9,1.48,2,0,47,0
2025-02-28 18:00:00,2,1.71,696.1,2.56,5.58,18.47,61.4,24.7,2.76,3,1,35,0
2025-01-01 09:00:00,0,1.63,810.7,2.19,5.88,18.92,41.1,21.7,0.77,1,0,46,0
2025-02-13 21:00:00,1,2.03,753.3,2.79,4.56,17.29,72.0,29.7,1.04,8,0,6,1
2025-01-27 19:00:00,5,1.91,758.0,2.45,5.59,14.51,33.2,21.4,0.96,0,0,24,0
2025-01-04 15:00:00,3,1.91,711.7,2.9,4.99,15.27,48.3,18.0,3.5,10,1,21,0
2025-02-08 20:00:00,3,2.02,750.4,2.65,5.19,14.11,27.0,24.5,1.62,13,0,16,1
2025-01-05 14:00:00,4,2.31,800.7,2.85,4.93,14.91,50.3,27.8,1.21,12,1,15,1
2025-02-04 06:00:00,6,1.49,818.8,2.34,5.61,17.29,56.2,24.4,1.95,9,0,20,0
2025-01-04 11:00:00,3,1.67,737.2,2.48,5.17,16.74,63.1,22.7,1.68,10,0,9,0
2025-02-12 10:00:00,0,1.69,792.7,2.37,4.83,15.36,34.7,21.3,1.97,12,0,50,1
2025-01-11 11:00:00,3,1.65,871.1,2.45,4.79,21.81,74.8,20.4,2.1,12,1,42,0
2025-02-11 13:00:00,6,1.61,667.0,2.17,4.4,17.31,41.0,22.5,0.43,10,0,3,0
2025-01-15 08:00:00,0,1.75,799.5,2.69,4.71,20.22,52.0,21.4,4.39,15,0,27,0
2025-01-04 22:00:00,3,1.58,723.9,2.1,5.61,15.42,71.5,24.5,0.86,2,1,27,1
2025-02-21 19:00:00,2,1.86,715.8,2.62,5.54,19.04,53.0,23.6,1.62,7,0,13,1
2025-01-30 12:00:00,1,1.81,820.9,2.42,4.68,20.45,39.8,24.2,1.46,9,0,42,0
2025-02-17 17:00:00,5,1.89,756.4,2.79,4.45,18.98,45.9,21.8,1.48,13,0,5,0
2025-02-16 17:00:00,4,1.89,702.7,2.54,5.48,17.23,37.7,23.5,0.9,1,0,6,1
2025-02-05 07:00:00,0,1.91,905.9,2.67,5.22,18.31,25.8,26.4,2.02,4,1,35,0
2025-02-12 12:00:00,0,1.73,873.6,2.46,4.01,22.94,37.2,19.5,0.86,0,1,5,1
2025-01-01 17:00:00,0,2.18,645.4,3.0,6.44,18.13,61.5,21.9,2.78,4,0,5,1
2025-01-24 17:00:00,2,1.84,682.0,2.41,5.01,21.57,27.9,23.2,0.78,5,1,36,1
2025-02-27 17:00:00,1,1.46,847.5,2.05,5.85,17.11,63.0,22.9,1.49,5,1,6,0
2025-01-03 14:00:00,2,1.62,777.2,2.52,5.09,24.21,58.0,27.8,2.4,1,0,41,1
2025-02-10 08:00:00,5,1.49,920.0,2.53,4.48,18.72,63.3,19.9,2.68,9,0,24,0
2025-02-01 08:00:00,3,1.8,849.3,2.29,5.1,18.48,43.3,18.0,0.69,11,0,37,0
2025-02-02 19:00:00,4,1.78,824.0,2.21,4.27,19.25,54.2,26.9,1.15,3,1,9,1
2025-01-02 12:00:00,1,1.72,718.3,2.25,4.94,20.64,68.5,20.3,1.24,9,0,41,1
2025-02-09 18:00:00,4,2.16,839.3,3.0,4.46,16.28,47.2,22.0,2.63,5,1,12,1
2025-02-05 12:00:00,0,1.9,697.9,2.55,4.9,15.78,64.1,24.8,1.47,10,1,16,1
2025-02-25 11:00:00,6,1.93,904.4,2.8,5.12,18.37,67.1,27.1,2.04,7,1,3,1
2025-01-27 11:00:00,5,1.63,833.8,2.82,5.15,17.53,59.4,22.2,4.75,14,1,4,1
2025-01-01 12:00:00,0,1.62,734.0,2.18,4.27,18.72,54.6,22.4,0.9,11,0,21,0
2025-02-08 07:00:00,3,1.81,864.4,2.54,4.68,22.73,29.6,20.9,0.57,5,0,24,0
2025-01-10 16:00:00,2,1.83,979.3,2.41,4.01,18.18,59.2,24.1,1.19,7,0,46,1
2025-02-10 22:00:00,5,1.47,782.6,2.35,5.31,18.74,53.2,27.8,2.66,8,1,11,1
2025-01-18 14:00:00,3,1.77,844.0,2.5,5.1,23.71,37.8,22.4,1.63,1,0,36,0
2025-01-08 12:00:00,0,1.8,765.5,2.52,4.41,20.64,51.1,21.7,2.03,5,1,37,1
2025-02-27 11:00:00,1,1.76,806.8,2.4,5.7,20.63,54.3,23.7,0.79,4,0,4,0
2025-01-13 14:00:00,5,1.65,679.4,2.37,5.23,17.31,42.7,25.4,1.34,2,0,4,0
2025-02-17 17:00:00,5,1.7,800.0,2.49,4.95,18.76,37.3,26.0,1.89,3,1,11,0
2025-01-15 15:00:00,0,1.77,803.5,2.61,4.76,17.25,68.2,23.5,3.08,13,1,38,0
2025-01-03 19:00:00,2,1.82,943.9,2.31,4.68,19.12,40.7,27.9,1.47,12,0,36,1
2025-01-30 18:00:00,1,1.91,656.4,2.4,4.61,19.19,61.5,25.5,1.06,9,0,39,0
2025-02-17 08:00:00,5,2.0,777.5,2.61,5.59,21.41,56.9,24.0,1.91,9,1,25,0
2025-02-01 14:00:00,3,1.75,903.0,2.59,5.14,19.74,29.2,23.9,2.42,9,1,45,0
2025-01-12 20:00:00,4,1.72,780.7,2.37,4.48,17.63,74.9,18.7,1.84,11,0,42,0
2025-01-11 14:00:00,3,1.88,786.3,2.45,5.65,19.36,42.9,22.5,1.94,4,0,50,0
2025-01-01 19:00:00,0,1.91,733.3,2.42,4.96,23.34,51.1,21.4,1.39,9,1,37,1
2025-01-14 07:00:00,6,1.72,725.4,2.52,4.54,19.31,40.8,23.3,2.0,13,1,2,0
2025-01-30 09:00:00,1,1.94,653.9,2.6,5.99,16.11,49.6,21.8,1.2,0,1,44,0
2025-01-31 09:00:00,2,1.98,749.7,2.6,4.45,15.52,64.9,20.4,1.81,8,0,19,0
2025-01-01 07:00:00,0,2.03,720.9,2.46,4.59,19.74,69.4,26.2,0.52,1,1,50,0
2025-01-23 10:00:00,1,2.12,809.4,2.73,5.0,18.93,48.5,19.7,1.13,1,1,30,1
2025-01-23 10:00:00,1,1.64,737.0,2.53,5.16,16.74,66.7,30.0,2.66,9,0,19,1
2025-01-12 21:00:00,4,1.8,761.6,2.63,4.62,16.67,50.8,21.2,1.8,5,0,25,0
2025-01-30 21:00:00,1,1.8,763.8,3.0,3.9,18.99,50.4,23.8,5.81,8,0,3,0
2025-01-09 17:00:00,1,1.78,796.1,2.31,5.02,21.96,42.4,20.5,1.09,7,0,9,0
2025-02-28 07:00:00,2,1.68,757.7,2.4,4.48,14.27,53.8,21.5,0.95,8,0,37,0
2025-02-04 17:00:00,6,1.53,715.1,2.2,4.82,20.56,68.9,26.0,1.37,5,0,44,1
2025-01-07 19:00:00,6,1.82,806.9,2.79,4.6,20.45,26.0,22.1,4.11,8,0,38,0
2025-02-21 13:00:00,2,1.66,885.4,2.59,4.46,22.49,28.5,22.3,2.46,1,1,41,0
2025-01-17 19:00:00,2,1.82,810.3,2.7,4.87,17.48,29.0,26.4,2.01,3,0,21,1
2025-02-08 12:00:00,3,1.66,751.2,2.38,4.68,20.67,74.8,28.8,1.55,5,1,48,1
2025-01-17 16:00:00,2,1.6,790.1,2.21,4.58,19.3,35.8,23.0,1.53,8,1,43,0
2025-01-05 17:00:00,4,1.84,635.9,2.71,5.48,20.27,73.6,19.2,1.88,0,0,29,1
2025-02-23 08:00:00,4,1.83,788.8,2.42,4.5,13.89,72.5,23.1,0.84,14,1,11,1
2025-01-20 13:00:00,5,1.9,768.0,2.43,4.87,19.15,67.5,23.3,0.54,3,0,4,0
2025-02-03 17:00:00,5,2.19,725.3,2.8,4.98,22.92,48.0,23.9,1.87,13,1,37,1
2025-02-22 10:00:00,3,1.85,739.8,2.62,4.16,15.69,56.1,25.5,1.54,10,1,23,0
2025-01-18 09:00:00,3,1.89,767.2,2.33,4.44,15.79,34.6,26.0,0.84,4,0,21,0
2025-02-07 19:00:00,2,1.61,879.4,2.03,4.98,18.15,43.4,21.9,0.45,8,1,1,0
2025-02-28 15:00:00,2,1.57,887.4,2.54,4.96,17.3,43.9,24.2,1.95,4,0,23,1
2025-02-17 09:00:00,5,2.08,725.7,2.57,4.61,17.83,37.3,24.4,1.24,6,1,39,0
2025-01-12 21:00:00,4,1.63,758.6,2.46,4.99,21.64,49.3,28.4,1.7,12,1,37,0
2025-01-01 22:00:00,0,1.61,760.6,2.43,5.13,23.8,45.3,26.2,1.37,15,1,26,0
2025-02-14 07:00:00,2,1.79,864.8,2.48,5.29,18.55,60.8,22.4,1.48,7,0,26,0
2025-03-01 15:00:00,3,1.78,811.6,2.32,5.33,18.83,72.6,20.9,1.2,0,1,30,1
2025-02-02 18:00:00,4,1.64,807.4,2.79,5.6,19.06,51.2,22.8,4.09,7,1,1,0
2025-02-27 18:00:00,1,1.74,842.9,2.6,5.05,15.75,33.0,24.1,1.79,10,1,28,0
2025-01-04 22:00:00,3,2.02,752.3,2.66,4.31,17.46,34.7,23.3,1.36,8,0,10,1
2025-02-26 22:00:00,0,1.66,909.1,2.25,4.85,21.07,66.5,21.7,1.33,9,1,46,0
2025-01-21 15:00:00,6,1.55,799.9,2.34,4.36,21.08,25.6,21.8,1.8,2,1,8,1
2025-02-10 06:00:00,5,1.97,731.5,2.51,5.42,19.39,30.3,26.3,1.84,8,0,46,0
2025-01-30 20:00:00,1,1.89,781.6,2.35,5.69,17.48,55.5,19.3,0.93,6,1,41,1
2025-01-18 22:00:00,3,1.69,898.6,2.5,5.0,18.32,67.4,27.1,2.5,4,0,28,1
2025-01-02 11:00:00,1,1.52,766.0,2.69,5.58,17.11,60.7,24.1,4.5,15,0,7,0
2025-01-03 17:00:00,2,1.67,876.0,2.24,5.55,21.16,33.2,21.9,1.51,8,1,15,1
2025-02-05 09:00:00,0,1.79,750.0,2.59,5.15,19.03,71.5,24.1,2.22,5,0,9,0
2025-02-06 18:00:00,1,2.01,738.7,2.71,5.26,23.27,52.8,26.4,1.68,7,1,11,1
2025-02-14 14:00:00,2,1.61,852.8,2.46,5.47,20.05,54.6,24.6,2.58,10,1,4,1
2025-02-28 20:00:00,2,1.78,730.1,2.25,4.3,16.66,62.2,22.5,1.61,2,1,23,0
2025-02-03 19:00:00,5,1.92,865.8,2.56,5.12,14.97,53.1,22.8,1.42,15,0,8,0
2025-01-21 13:00:00,6,1.37,828.1,2.3,5.28,18.39,67.1,23.4,1.49,3,0,15,1
2025-01-28 17:00:00,6,1.99,730.1,2.67,4.28,16.44,38.8,25.1,1.57,1,1,35,1
2025-01-17 09:00:00,2,1.59,794.3,2.32,5.96,16.98,29.9,20.0,1.66,6,0,31,1
2025-02-26 16:00:00,0,1.86,756.1,2.4,5.55,16.53,36.7,22.6,1.0,15,0,41,0
2025-01-27 13:00:00,5,1.84,827.9,2.54,5.55,16.67,51.5,23.8,1.38,5,1,12,0
2025-02-09 09:00:00,4,2.0,951.0,2.59,5.2,19.03,60.9,23.9,1.14,9,1,24,1
2025-02-14 22:00:00,2,1.9,770.3,2.69,4.53,15.4,72.5,23.0,2.02,2,0,7,1
2025-02-20 18:00:00,1,1.37,842.7,1.87,4.37,14.58,34.0,24.2,0.54,7,1,28,0
2025-02-04 12:00:00,6,1.66,802.0,2.38,4.95,19.21,49.2,19.0,1.58,3,0,40,0
2025-02-19 13:00:00,0,1.82,801.9,2.33,5.35,19.28,68.4,19.5,0.74,0,0,35,1
2025-02-28 09:00:00,2,1.76,786.8,2.51,5.27,20.13,64.1,27.5,1.72,9,1,40,0
2025-02-27 14:00:00,1,1.89,731.4,2.31,5.86,18.42,57.9,23.9,1.3,8,0,45,0
2025-01-29 22:00:00,0,1.94,826.8,2.4,4.84,21.03,32.2,23.6,0.59,11,1,46,0
2025-02-01 16:00:00,3,1.91,776.9,2.68,4.82,18.52,53.0,19.5,1.97,15,0,28,0
2025-02-07 15:00:00,2,1.76,727.6,2.33,5.0,21.34,38.0,18.8,0.3,12,1,24,0
2025-01-09 13:00:00,1,1.47,881.1,2.19,4.42,22.22,46.5,24.9,1.48,13,0,20,1
2025-02-12 17:00:00,0,1.72,807.9,2.24,5.75,20.07,32.8,27.2,1.85,8,1,5,1
2025-02-26 09:00:00,0,1.88,781.8,2.69,4.88,19.38,51.8,21.6,2.19,15,0,23,1
2025-01-09 22:00:00,1,1.6,907.2,2.35,5.13,19.48,50.2,24.7,0.7,0,0,43,0
2025-02-05 19:00:00,0,1.91,653.1,2.43,5.41,13.25,33.4,26.7,1.24,12,0,40,1
2025-01-25 06:00:00,3,1.96,901.8,2.63,4.62,17.65,26.0,23.2,2.04,3,0,16,1
2025-01-26 13:00:00,4,1.82,729.6,2.65,5.14,22.57,46.3,27.1,2.08,15,1,16,1
2025-01-17 20:00:00,2,1.25,816.9,2.2,5.0,20.42,38.5,23.1,2.14,11,1,26,1
2025-01-26 17:00:00,4,1.57,753.0,2.58,5.49,16.78,41.6,24.6,2.78,3,0,26,1
2025-02-03 16:00:00,5,2.14,726.2,2.8,5.0,19.22,63.8,28.4,1.25,4,1,13,0
2025-02-14 22:00:00,2,1.7,905.1,2.26,3.57,17.82,34.1,25.8,1.69,1,0,43,0
2025-01-17 09:00:00,2,1.44,948.5,2.61,4.53,19.72,33.7,23.6,4.71,10,0,31,0
2025-01-02 18:00:00,1,2.02,782.3,2.56,4.25,18.36,49.2,22.4,0.51,3,1,36,0
2025-02-23 15:00:00,4,1.8,826.8,2.81,5.96,18.42,62.4,26.7,3.84,10,0,48,1
2025-01-28 13:00:00,6,2.0,804.6,2.51,5.71,18.67,53.7,25.5,0.5,0,0,36,1
2025-01-07 10:00:00,6,1.85,938.4,2.45,3.92,19.98,70.2,25.7,1.24,8,1,26,1
2025-01-29 16:00:00,0,1.88,630.9,2.38,4.5,11.99,62.4,24.4,0.77,3,0,10,0
2025-01-18 15:00:00,3,1.86,830.2,2.53,4.31,16.92,46.5,26.1,1.72,4,0,41,1
2025-01-19 11:00:00,4,1.93,741.8,2.4,5.11,16.08,42.6,21.7,1.11,6,0,5,1
2025-01-04 10:00:00,3,2.21,611.5,2.59,4.52,17.38,69.2,22.2,0.61,1,0,20,0
2025-02-26 16:00:00,0,1.98,771.2,2.66,4.87,10.47,74.3,21.7,1.93,6,1,25,0
2025-02-07 06:00:00,2,1.52,947.8,2.71,4.31,16.27,56.6,25.5,4.71,11,0,42,1
2025-01-25 12:00:00,3,1.88,747.5,2.55,5.22,18.64,60.1,22.3,1.28,5,0,34,1
2025-02-26 07:00:00,0,2.0,863.3,3.0,4.16,16.72,46.9,22.0,4.94,3,1,14,0
2025-01-16 16:00:00,1,2.02,895.9,2.89,6.25,20.86,54.7,24.3,2.08,7,1,43,1
2025-01-15 14:00:00,0,1.72,799.0,2.55,5.75,20.23,57.8,21.5,1.64,4,0,13,0
2025-01-27 16:00:00,5,2.01,809.6,2.54,6.24,19.59,74.7,25.2,1.19,14,1,14,1
2025-01-13 06:00:00,5,1.97,662.7,2.48,5.3,21.34,43.2,22.6,0.54,1,1,22,0
2025-01-22 14:00:00,0,2.26,742.7,3.0,5.78,18.65,54.4,27.5,2.76,7,0,27,0
2025-01-23 15:00:00,1,1.66,872.6,2.44,5.45,20.7,26.0,27.4,2.49,11,1,31,0
2025-02-06 22:00:00,1,1.71,804.9,2.42,4.5,16.3,70.2,28.2,2.22,6,0,44,0
2025-01-01 19:00:00,0,1.74,829.4,2.5,4.81,15.83,74.0,21.2,1.15,15,0,23,0
2025-01-01 20:00:00,0,1.71,810.7,2.9,5.21,15.9,54.4,23.3,4.42,15,0,19,0
2025-02-03 13:00:00,5,1.64,975.4,2.47,5.58,19.66,45.0,26.6,1.7,7,0,14,1
2025-02-24 11:00:00,5,1.3,765.6,2.03,5.0,15.86,65.6,28.2,1.05,11,0,18,0
2025-02-09 08:00:00,4,1.72,928.4,2.49,5.28,17.24,28.2,20.1,2.27,5,0,26,1
2025-02-22 09:00:00,3,1.87,810.7,2.49,4.83,16.9,55.0,25.7,2.23,15,0,22,0
2025-02-19 10:00:00,0,1.71,935.5,2.4,4.79,20.33,42.8,24.5,1.47,8,1,22,0
2025-01-18 21:00:00,3,2.15,702.0,2.78,4.26,19.53,34.7,24.8,0.94,9,0,21,0
2025-01-21 19:00:00,6,1.8,814.8,2.66,5.22,20.91,31.8,21.4,1.98,6,1,24,0
2025-02-04 08:00:00,6,2.03,768.5,2.72,4.75,14.29,62.5,23.0,1.21,6,1,18,0
2025-02-11 12:00:00,6,1.85,811.2,2.43,4.36,18.83,51.7,26.5,0.51,4,0,41,0
2025-01-15 10:00:00,0,1.95,897.8,2.72,4.7,17.85,71.1,26.4,0.93,4,0,23,1
2025-02-01 22:00:00,3,1.85,830.3,2.31,5.14,18.4,53.0,24.6,1.24,15,0,46,0
2025-01-27 22:00:00,5,2.05,897.6,2.7,5.33,17.12,31.0,27.1,1.61,5,0,33,0
2025-02-21 14:00:00,2,1.81,746.4,2.39,4.91,16.83,43.1,26.3,1.59,14,1,3,0
2025-01-10 14:00:00,2,1.89,734.2,2.78,5.53,21.9,42.0,28.1,2.11,0,0,47,1
2025-02-02 19:00:00,4,1.87,801.3,2.44,5.74,17.46,48.0,25.5,1.38,10,0,43,0
2025-01-13 21:00:00,5,1.75,796.9,2.49,4.86,21.87,46.3,31.2,1.27,13,1,4,0
2025-02-01 15:00:00,3,1.87,785.1,2.57,5.49,19.82,29.6,23.3,2.12,0,0,29,1
2025-02-12 15:00:00,0,2.2,723.3,2.9,4.67,20.64,49.2,29.1,1.99,1,0,47,0
2025-01-24 09:00:00,2,1.75,895.9,2.4,4.35,16.23,58.1,21.5,1.39,5,0,15,0
2025-01-01 15:00:00,0,1.88,771.0,2.55,4.53,17.93,25.9,23.8,1.65,5,0,5,0
2025-01-21 10:00:00,6,2.03,914.1,2.64,4.57,20.21,26.4,25.8,1.26,3,1,46,0
2025-01-13 08:00:00,5,2.0,801.0,2.63,4.78,17.65,55.9,18.0,0.92,8,0,40,1
2025-01-06 22:00:00,5,1.8,851.9,2.62,5.99,19.15,53.8,22.6,2.6,9,1,12,0
2025-02-21 06:00:00,2,1.37,844.6,2.17,4.74,22.62,58.2,29.6,1.23,13,1,33,1
2025-01-20 10:00:00,5,1.89,734.1,2.66,4.81,16.75,59.5,27.7,1.65,6,1,26,0
2025-03-01 09:00:00,3,1.4,829.4,1.99,5.08,15.65,67.1,20.3,0.74,12,0,40,1
2025-02-20 11:00:00,1,2.06,954.3,2.92,4.34,18.75,46.9,20.0,1.87,6,0,46,0
2025-01-07 17:00:00,6,1.83,820.1,2.47,5.07,14.48,62.2,20.2,0.9,12,1,20,0
2025-02-08 22:00:00,3,1.98,872.1,2.69,5.33,20.12,33.3,21.9,2.34,14,1,2,1
2025-02-04 22:00:00,6,1.64,855.5,2.53,5.74,16.7,25.1,24.0,2.4,6,1,15,1
2025-01-23 10:00:00,1,1.52,824.6,2.39,5.66,16.87,33.8,26.2,1.78,14,0,36,0
2025-02-09 20:00:00,4,1.85,814.9,2.57,5.18,20.11,61.3,26.7,1.56,8,0,38,0
2025-01-26 17:00:00,4,1.79,843.8,2.47,4.89,14.85,69.9,28.6,1.41,4,0,16,0
2025-01-03 08:00:00,2,1.71,861.1,2.05,4.92,13.01,30.1,27.5,1.48,13,0,5,0
2025-01-25 20:00:00,3,1.82,691.8,2.62,5.2,12.7,47.3,18.2,3.08,9,0,19,0
2025-01-21 14:00:00,6,2.3,819.8,2.94,4.98,18.7,53.6,22.8,1.54,8,0,2,1
2025-01-23 22:00:00,1,1.95,785.3,3.0,4.96,20.1,69.5,20.6,5.35,13,0,25,1
2025-02-25 19:00:00,6,1.99,768.7,2.6,4.53,15.31,35.9,30.0,1.04,10,0,50,0
2025-02-10 11:00:00,5,1.95,903.7,2.79,5.34,21.29,57.8,23.1,2.26,15,1,30,0
2025-01-23 13:00:00,1,2.07,741.3,3.0,5.15,20.89,66.8,22.2,4.07,0,1,34,0
2025-02-14 11:00:00,2,1.77,688.4,2.2,4.62,18.08,28.3,26.0,1.13,11,0,11,0
2025-02-24 09:00:00,5,1.43,863.7,2.12,5.74,20.9,35.8,23.4,1.68,7,1,10,0
2025-02-19 22:00:00,0,1.77,686.4,2.54,5.1,17.09,31.8,26.8,1.71,1,1,34,1
2025-01-24 15:00:00,2,1.95,645.8,2.58,4.29,19.59,60.5,22.5,0.63,5,0,23,0
2025-01-29 22:00:00,0,1.62,872.7,2.08,5.47,14.11,39.5,26.5,1.26,10,1,16,1
2025-02-18 22:00:00,6,1.77,812.7,2.83,4.66,15.82,28.5,18.0,4.07,1,0,1,1
2025-01-25 09:00:00,3,1.68,837.8,2.17,4.8,14.29,29.7,30.4,1.16,7,0,13,0
2025-01-25 12:00:00,3,2.07,764.6,2.64,4.91,19.4,59.3,25.9,1.18,10,0,23,0
2025-01-21 12:00:00,6,1.94,689.2,2.58,5.43,21.51,54.0,24.9,1.65,4,1,30,0
2025-01-14 16:00:00,6,1.92,705.1,2.74,4.97,20.08,41.6,22.8,1.11,13,0,38,0
2025-01-20 18:00:00,5,1.91,778.2,2.46,5.31,17.77,70.7,24.0,1.22,14,0,17,0
2025-01-27 16:00:00,5,1.79,698.2,2.66,4.21,16.92,26.3,23.9,2.15,10,0,2,0
2025-02-03 14:00:00,5,1.84,824.6,2.75,4.45,19.59,36.6,23.6,2.53,10,1,16,0
2025-02-18 12:00:00,6,1.59,763.0,2.21,5.02,18.96,52.5,24.8,1.04,4,1,26,0
2025-01-19 18:00:00,4,1.41,814.8,2.24,4.64,18.35,72.5,23.7,2.01,14,0,25,0
2025-02-23 16:00:00,4,1.83,812.4,2.52,4.9,19.29,69.2,23.9,1.69,7,1,3,0
2025-02-01 20:00:00,3,1.86,830.9,2.31,5.37,20.61,61.4,23.0,0.63,1,0,48,0
2025-01-21 20:00:00,6,2.02,840.0,2.5,4.6,24.45,49.0,23.7,1.1,5,1,10,0
2025-02-25 11:00:00,6,2.08,772.5,2.47,4.63,20.09,46.8,24.6,0.3,12,0,38,0
2025-01-24 11:00:00,2,2.08,814.7,2.6,5.06,19.42,60.5,24.4,1.66,9,1,22,0
2025-02-14 22:00:00,2,1.62,818.9,2.19,3.94,16.87,58.9,23.8,0.96,9,0,7,0
2025-02-26 14:00:00,0,1.74,605.7,2.4,5.5,17.98,44.8,23.4,1.57,11,0,6,0
2025-01-07 21:00:00,6,1.89,851.7,2.74,5.07,21.04,68.9,25.5,2.78,4,1,23,0
2025-01-16 07:00:00,1,2.26,812.0,3.0,5.05,19.62,65.5,22.4,3.34,4,1,32,0
2025-01-13 08:00:00,5,2.07,845.1,2.6,4.73,16.83,74.3,19.7,1.12,14,0,34,0
2025-01-23 18:00:00,1,2.0,697.1,2.47,5.34,14.23,44.8,23.8,1.0,7,1,13,0
2025-01-05 17:00:00,4,1.73,774.7,2.55,4.92,16.91,35.6,26.3,2.15,12,0,30,0
2025-01-07 10:00:00,6,1.64,712.7,2.34,5.61,19.54,35.1,25.3,1.0,10,0,17,0
2025-02-23 09:00:00,4,1.94,859.6,2.6,4.14,14.68,57.1,26.1,2.0,9,0,23,0
2025-02-17 15:00:00,5,1.6,687.6,2.41,5.03,21.49,35.0,23.0,2.87,8,0,39,0
2025-01-18 13:00:00,3,1.76,725.7,2.68,5.02,18.45,62.0,25.1,3.49,15,0,50,0
2025-01-29 13:00:00,0,1.78,842.7,2.52,5.16,21.34,72.4,29.2,2.09,9,0,28,0
2025-01-09 10:00:00,1,2.09,749.7,2.89,5.7,17.63,26.4,21.1,2.03,12,0,47,0
2025-02-22 18:00:00,3,1.74,725.7,2.44,4.32,12.33,68.8,25.3,1.22,3,0,38,0
2025-01-06 21:00:00,5,1.36,872.5,2.13,4.3,16.83,36.5,23.1,1.64,7,0,17,0
2025-02-12 10:00:00,0,1.89,875.8,2.66,4.82,16.15,52.6,27.3,1.02,8,0,14,0
2025-02-02 17:00:00,4,1.67,857.8,2.46,4.05,17.46,38.3,24.0,2.14,0,0,26,0
2025-01-13 21:00:00,5,1.81,867.9,2.53,6.15,19.2,40.2,23.3,0.96,15,1,22,0
2025-01-13 21:00:00,5,1.78,781.5,2.63,5.47,15.53,66.2,20.5,1.85,9,0,22,0
2025-02-02 17:00:00,4,1.75,783.6,2.63,5.26,16.02,39.6,21.7,2.07,1,0,11,0
2025-02-11 12:00:00,6,1.94,748.2,2.57,5.39,16.21,66.8,23.1,1.25,6,0,30,0
2025-01-15 17:00:00,0,1.52,813.4,2.2,5.64,19.86,40.9,26.4,1.14,15,0,41,0
2025-01-12 22:00:00,4,1.71,757.8,2.38,4.69,18.26,36.6,27.9,1.42,9,1,2,1
2025-02-03 13:00:00,5,1.92,765.4,3.0,4.82,17.0,62.9,23.7,4.95,3,1,40,0
2025-01-27 21:00:00,5,1.69,848.0,2.31,5.17,19.43,39.9,23.2,1.58,0,0,10,0
2025-01-12 07:00:00,4,1.51,894.8,2.14,4.75,20.48,26.2,24.9,1.04,6,0,13,0
2025-02-08 13:00:00,3,1.92,831.9,2.66,4.54,18.96,36.9,24.6,1.08,13,0,22,1
2025-01-03 08:00:00,2,2.0,943.5,2.73,4.74,19.58,65.6,23.6,1.77,4,1,27,0
2025-02-18 17:00:00,6,1.79,743.6,2.6,5.19,18.93,56.0,23.9,1.81,12,0,36,0
2025-01-03 10:00:00,2,1.45,653.0,2.04,5.46,13.61,45.1,24.7,1.35,8,0,24,0
2025-01-17 19:00:00,2,1.93,857.2,2.4,4.36,17.43,51.2,27.0,0.68,12,0,6,1
2025-03-01 07:00:00,3,1.5,738.3,2.81,4.9,20.26,34.4,22.3,5.2,14,0,28,1
2025-02-10 14:00:00,5,1.86,778.1,2.47,4.97,12.27,38.2,20.8,1.28,12,0,24,0
2025-02-08 16:00:00,3,1.64,658.4,2.37,4.3,12.87,29.2,24.5,2.53,11,0,38,0
2025-01-07 17:00:00,6,1.59,728.1,2.84,5.22,15.03,39.0,21.7,4.64,2,0,35,0
